"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
4.384290575E0;3.163012505E0;-2.000130463E1;-7.821239948E0
4.386739898E0;3.658625841E0;-1.995344925E1;-6.906583309E0
4.389188440E0;4.209274292E0;-1.951765633E1;-5.503791332E0
4.391636096E0;4.728815556E0;-1.867747688E1;-3.727419376E0
4.394084638E0;5.078466892E0;-1.750200272E1;-1.687538147E0
4.396533961E0;5.109573841E0;-1.614676666E1;2.922234535E-1
4.398982503E0;4.783850670E0;-1.472961807E1;2.037787676E0
4.401430159E0;4.048954964E0;-1.331217003E1;3.253939629E0
4.403878753E0;3.012264490E0;-1.186630630E1;4.051048756E0
4.406328075E0;1.853540182E0;-1.037228775E1;4.403092861E0
4.408776565E0;7.139584422E-1;-8.871090889E0;4.297808647E0
4.411224273E0;-3.466601670E-1;-7.410871029E0;3.802195072E0
4.413672815E0;-1.373779297E0;-6.067600250E0;3.023929596E0
4.416122138E0;-2.295315027E0;-4.973781109E0;1.960918188E0
4.418570680E0;-3.164507866E0;-4.130908966E0;6.323033571E-1
4.421018336E0;-3.990330935E0;-3.520440340E0;-8.234301209E-1
4.423466878E0;-4.814060211E0;-3.173182011E0;-2.185544491E0
4.425916200E0;-5.560919762E0;-3.015255690E0;-3.502195120E0
4.428364742E0;-6.307779789E0;-3.051147938E0;-4.445565224E0
4.430812398E0;-7.007081985E0;-3.211467028E0;-4.890929699E0
4.433260992E0;-7.727620602E0;-3.448655605E0;-4.572384834E0
4.435710315E0;-8.381160736E0;-3.654438496E0;-3.475873947E0
4.438158805E0;-8.826524734E0;-3.733401537E0;-1.907677889E0
4.440606513E0;-8.984451294E0;-3.592225075E0;-1.265204996E-1
4.443055055E0;-8.757132530E0;-3.305086374E0;1.738385677E0
4.445504378E0;-8.163414001E0;-2.938685417E0;3.474079370E0
4.447952867E0;-7.258328438E0;-2.605783939E0;4.860421181E0
4.450400575E0;-6.149853230E0;-2.419143677E0;5.710172176E0
4.452849117E0;-4.943272591E0;-2.490928411E0;6.052644730E0
4.455298440E0;-3.763012648E0;-2.883650303E0;5.928217888E0
4.457746982E0;-2.688037157E0;-3.675973892E0;5.384748459E0
4.460194638E0;-1.773380637E0;-4.777270317E0;4.680660248E0
4.462643232E0;-1.036092162E0;-6.139683723E0;4.048655987E0
4.465092555E0;-4.351946115E-1;-7.614260674E0;3.574577808E0
4.467541044E0;3.888336942E-2;-9.067601204E0;3.227618694E0
4.469988700E0;3.786641955E-1;-1.046082211E1;3.019144058E0
4.472437294E0;6.278168559E-1;-1.175384426E1;2.808575630E0
4.474886617E0;7.857431173E-1;-1.296520996E1;2.569293261E0
4.477335107E0;8.838488460E-1;-1.407129288E1;2.255534410E0
4.479782815E0;9.269196987E-1;-1.510319710E1;1.948953986E0
4.482231357E0;9.628120065E-1;-1.603669739E1;1.621137381E0
4.484680680E0;1.063609719E0;-1.686521149E1;1.331306696E0
4.487129221E0;1.223928809E0;-1.745653915E1;1.048953652E0
4.489576878E0;1.527817249E0;-1.791625977E1;7.686942816E-1
4.492025471E0;1.975574136E0;-1.822732735E1;5.629115105E-1
4.494474794E0;2.552543640E0;-1.830389595E1;3.882354796E-1
4.496923284E0;3.208476067E0;-1.821536255E1;3.332005441E-1
4.499370940E0;3.986741543E0;-1.789233208E1;4.097708762E-1
4.501819534E0;4.764708042E0;-1.735603905E1;5.485545993E-1
4.504268857E0;5.442175865E0;-1.664716530E1;6.945167780E-1
4.506717346E0;5.906682491E0;-1.578305817E1;8.718847632E-1
4.509165055E0;6.072086334E0;-1.493779373E1;1.056132078E0
4.511613596E0;5.959324837E0;-1.406411457E1;1.185344458E0
4.514062919E0;5.691328526E0;-1.325952721E1;1.209272742E0
4.516511461E0;5.379962444E0;-1.251266766E1;1.156630635E0
4.518959117E0;4.992325306E0;-1.184716415E1;1.087238789E0
4.521407711E0;4.506283283E0;-1.124148083E1;1.036989570E0
4.523857034E0;3.996312857E0;-1.074586773E1;1.072881818E0
4.526305523E0;3.440878868E0;-1.034357452E1;1.092024446E0
4.528753180E0;2.856731176E0;-1.004447079E1;1.206879973E0
4.531201773E0;2.294118643E0;-9.754640579E0;1.343270779E0
4.533651096E0;1.757827282E0;-9.532108307E0;1.491924882E0
4.536099586E0;1.221535921E0;-9.321240425E0;1.597209096E0
4.538547294E0;8.216354847E-1;-9.187242508E0;1.692921996E0
4.540995836E0;4.674977362E-1;-9.050851822E0;1.731207132E0
4.543445159E0;1.824527234E-1;-8.952746391E0;1.774278045E0
4.545893700E0;-3.529413417E-2;-8.866305351E0;1.747956991E0
4.548341357E0;-2.413759828E-1;-8.842376709E0;1.671386600E0
4.550789950E0;-3.849453330E-1;-8.808876991E0;1.566102386E0
4.553239273E0;-4.639084935E-1;-8.792127609E0;1.429711580E0
4.555687763E0;-5.476573110E-1;-8.804091454E0;1.343270779E0
4.558135419E0;-5.787639618E-1;-8.796913147E0;1.269093275E0
4.560584013E0;-6.290132403E-1;-8.851948738E0;1.233201027E0
4.563033336E0;-6.768696904E-1;-8.938388824E0;1.185344458E0
4.565481878E0;-6.984050870E-1;-9.050851822E0;1.170987606E0
4.567929534E0;-7.055835724E-1;-9.134600639E0;1.166201949E0
4.570378075E0;-7.393822074E-1;-9.206384659E0;1.228415370E0
4.572827398E0;-7.896314859E-1;-9.302098274E0;1.319342613E0
4.575275940E0;-7.441678643E-1;-9.385847092E0;1.357627749E0
4.577723596E0;-6.720840335E-1;-9.474679947E0;1.343270779E0
4.580172190E0;-5.739783049E-1;-9.548857689E0;1.242772222E0
4.582621513E0;-4.519443810E-1;-9.599106789E0;1.123131156E0
4.585070003E0;-3.083750308E-1;-9.627820969E0;1.048953652E0
4.587517711E0;-1.624128371E-1;-9.630213737E0;9.532406926E-1
4.589966253E0;-3.050848842E-2;-9.649356842E0;8.309076428E-1
4.592415575E0;1.178465188E-1;-9.658927917E0;7.567301393E-1
4.594864117E0;2.494517565E-1;-9.627820969E0;7.112665176E-1
4.597311773E0;3.858426511E-1;-9.579964638E0;6.538388133E-1
4.599760367E0;5.321039557E-1;-9.558428764E0;5.605186820E-1
4.602209638E0;6.565307379E-1;-9.489037514E0;4.504488707E-1
4.604658180E0;7.450651526E-1;-9.419346809E0;3.475574851E-1
4.607105836E0;8.503493667E-1;-9.357132912E0;2.156531364E-1
4.609554430E0;9.173483849E-1;-9.259027481E0;1.414756328E-1
4.612003753E0;8.982058167E-1;-9.144171715E0;1.247258782E-1
4.614452242E0;8.623134494E-1;-9.038887978E0;1.199402362E-1
4.616899898E0;7.857431173E-1;-8.943174362E0;1.319043487E-1
4.619348492E0;7.546364665E-1;-8.801698685E0;3.619144112E-2
4.621797815E0;7.498508096E-1;-8.684451103E0;-1.645065658E-2
4.624246357E0;6.804589629E-1;-8.552845001E0;-1.121635586E-1
4.626694013E0;6.565307379E-1;-8.402097702E0;-1.743769497E-1
4.629142555E0;6.493522525E-1;-8.277371407E0;-2.485544533E-1
4.631591878E0;4.244269133E-1;-8.215158463E0;-9.780662507E-2
4.634040419E0;2.494517565E-1;-8.191229820E0;8.644071966E-2
4.636488075E0;1.250249892E-1;-8.188837051E0;2.587239444E-1
4.638936669E0;-3.529413417E-2;-8.239086151E0;4.839483798E-1
4.641385992E0;-1.863410622E-1;-8.310871124E0;6.514459848E-1
4.643834482E0;-2.270190418E-1;-8.402097702E0;6.849454641E-1
4.646282138E0;-1.719841212E-1;-8.476275444E0;6.873382926E-1
4.648730732E0;-1.671984792E-1;-8.605487823E0;5.581258535E-1
4.651180055E0;-2.341975123E-1;-8.732307434E0;5.078766346E-1
4.653628596E0;-2.294118702E-1;-8.825627327E0;4.815555513E-1
4.656076253E0;-2.868396044E-1;-8.907281876E0;5.629115105E-1
4.658524846E0;-2.413759828E-1;-9.031708717E0;7.064808607E-1
4.660974117E0;-1.863410622E-1;-9.125029564E0;8.524430394E-1
4.663422659E0;-5.443671346E-2;-9.187242508E0;1.041775107E0
4.665870315E0;5.084748194E-2;-9.232706070E0;1.218844056E0
4.668318909E0;2.422732860E-1;-9.349954605E0;1.276271820E0
4.670768232E0;4.049852192E-1;-9.361918449E0;1.233201027E0
4.673216721E0;6.086742878E-1;-9.357132912E0;1.173380375E0
4.675664430E0;7.689933777E-1;-9.345169067E0;1.125523925E0
4.678112971E0;9.580263495E-1;-9.393025398E0;9.269196987E-1
4.680562294E0;1.116251707E0;-9.404989243E0;6.849454641E-1
4.683010836E0;1.200000525E0;-9.404989243E0;4.863412082E-1
4.685458492E0;1.286142230E0;-9.306883812E0;3.355933726E-1
4.687907086E0;1.477568030E0;-9.282955170E0;1.677966863E-1
4.690356357E0;1.611865163E0;-9.263813019E0;-4.755735025E-2
4.692804898E0;1.698006749E0;-9.223134995E0;-2.703889608E-1
4.695252555E0;1.760220170E0;-9.184849739E0;-4.737788737E-1
4.697701148E0;1.853540182E0;-9.110671997E0;-6.675975323E-1
4.700150471E0;1.860718727E0;-9.098708153E0;-8.063812256E-1
4.702598961E0;1.882254124E0;-9.086744308E0;-9.239286184E-1
4.705046669E0;1.877468467E0;-9.117850304E0;-1.084247708E0
4.707495211E0;1.884646893E0;-9.081958771E0;-1.285244823E0
4.709944534E0;1.910967946E0;-9.043673515E0;-1.467398524E0
4.712393075E0;1.891825438E0;-8.991030693E0;-1.572682738E0
4.714840732E0;1.884646893E0;-8.983852386E0;-1.637288928E0
4.717289325E0;1.860718727E0;-8.988637924E0;-1.704287887E0
4.719738596E0;1.834397674E0;-8.921639442E0;-1.625324726E0
4.722187138E0;1.894218206E0;-8.921639442E0;-1.721037745E0
4.724634794E0;1.961217284E0;-8.904889107E0;-1.790429592E0
4.727083388E0;1.970788598E0;-8.873483658E0;-1.790429592E0
4.729532711E0;1.989931107E0;-8.895318031E0;-1.749751568E0
4.731981200E0;2.059323072E0;-8.888139725E0;-1.773679733E0
4.734428909E0;2.080858469E0;-8.888139725E0;-1.754537225E0
4.736877450E0;2.112264156E0;-8.888139725E0;-1.587039590E0
4.739326773E0;2.167299032E0;-8.959924698E0;-1.398006678E0
4.741775315E0;2.236690998E0;-9.060422897E0;-1.254138112E0
4.744222971E0;2.330011129E0;-9.108279228E0;-1.072283626E0
4.746671565E0;2.471187592E0;-9.132207870E0;-8.641080856E-1
4.749120836E0;2.638685226E0;-9.199206352E0;-7.585247755E-1
4.751569378E0;2.737090111E0;-9.280562401E0;-6.771687865E-1
4.754017034E0;2.890230656E0;-9.361918449E0;-6.508477330E-1
4.756465628E0;2.966800928E0;-9.436096191E0;-6.508477330E-1
4.758914950E0;3.079263687E0;-9.534501076E0;-6.915257573E-1
4.761363440E0;3.127120018E0;-9.601499557E0;-7.274180651E-1
4.763811148E0;3.131905794E0;-9.718748093E0;-8.282157183E-1
4.766259690E0;3.081656456E0;-9.826425552E0;-9.478568435E-1
4.768709013E0;3.031407118E0;-9.895816803E0;-1.038784146E0
4.771157555E0;2.983550787E0;-9.938887596E0;-1.127318621E0
4.773605211E0;2.909373283E0;-9.953245163E0;-1.206281662E0
4.776053805E0;2.818445921E0;-1.001575756E1;-1.301994562E0
4.778503128E0;2.746661186E0;-1.007079220E1;-1.340279818E0
4.780951617E0;2.717947483E0;-1.015693378E1;-1.299601793E0
4.783399273E0;2.722733021E0;-1.020000458E1;-1.129711390E0
4.785847867E0;2.801696301E0;-1.025503922E1;-8.832506537E-1
4.788297190E0;2.959622622E0;-1.021675491E1;-5.623133183E-1
4.790745680E0;3.122334480E0;-1.015214825E1;-2.198405862E-1
4.793193388E0;3.280559778E0;-1.002772141E1;1.989033818E-1
4.795641930E0;3.469592810E0;-9.965209007E0;5.365904570E-1
4.798091253E0;3.622733593E0;-9.824032784E0;8.045865893E-1
4.800539794E0;3.845565081E0;-9.565608025E0;9.843474030E-1
4.802987450E0;4.015455723E0;-9.412167549E0;1.300199986E0
4.805436044E0;4.173381805E0;-9.419346809E0;1.398305774E0
4.807885367E0;4.273880482E0;-9.474679947E0;1.405484200E0
4.810333857E0;4.345963955E0;-9.587142944E0;1.321735382E0
4.812781565E0;4.410570145E0;-9.752247810E0;1.180558920E0
4.815230107E0;4.458426952E0;-9.960423470E0;9.891330600E-1
4.817679430E0;4.484747887E0;-1.021196842E1;8.623134494E-1
4.820127971E0;4.513461590E0;-1.053260708E1;7.734799385E-1
4.822575628E0;4.523033142E0;-1.088225842E1;6.897311211E-1
4.825024221E0;4.534996986E0;-1.121276665E1;6.059823632E-1
4.827473492E0;4.534996986E0;-1.153340530E1;5.629115105E-1
4.829922034E0;4.513461590E0;-1.182802105E1;5.054838061E-1
4.832369690E0;4.477569580E0;-1.204098225E1;4.289134443E-1
4.834818284E0;4.441677094E0;-1.222044468E1;3.930211067E-1
4.837267607E0;4.393820763E0;-1.229492092E1;2.994019389E-1
4.839716096E0;4.319344044E0;-1.238584805E1;2.419741899E-1
4.842163805E0;4.254737854E0;-1.241934776E1;1.654038578E-1
4.844612346E0;4.111168385E0;-1.244088268E1;5.533402413E-2
4.847061669E0;4.013062477E0;-1.240977669E1;-4.277170449E-2
4.849510211E0;3.867100477E0;-1.247198963E1;-1.384846121E-1
4.851957867E0;3.788137436E0;-1.252463150E1;-2.823530734E-1
4.854406461E0;3.682554007E0;-1.259880924E1;-3.876372576E-1
4.856855784E0;3.572484255E0;-1.271366501E1;-5.216353536E-1
4.859304273E0;3.503092289E0;-1.284317684E1;-6.771687865E-1
4.861751982E0;3.426522017E0;-1.297956753E1;-8.449655175E-1
4.864200523E0;3.400201082E0;-1.313988686E1;-9.885348678E-1
4.866649846E0;3.323630571E0;-1.328106308E1;-1.196710467E0
4.869098388E0;3.311666489E0;-1.339621735E1;-1.419542074E0
4.871546044E0;3.299702406E0;-1.347518063E1;-1.618146300E0
4.873994586E0;3.256631613E0;-1.354696560E1;-1.814357758E0
4.876443909E0;3.201297522E0;-1.354457283E1;-1.967797518E0
4.878892450E0;3.151048422E0;-1.349432373E1;-2.118545294E0
4.881340107E0;3.119941711E0;-1.343210983E1;-2.240579367E0
4.883788700E0;3.069692373E0;-1.333131218E1;-2.293221474E0
4.886238023E0;3.048156977E0;-1.314945793E1;-2.341077805E0
4.888686513E0;3.014657497E0;-1.298196030E1;-2.408077002E0
4.891134221E0;3.026621580E0;-1.282403374E1;-2.475075960E0
4.893582763E0;3.084049225E0;-1.266580868E1;-2.542374134E0
4.896032086E0;3.158226728E0;-1.250309658E1;-2.590230465E0
4.898480628E0;3.266202927E0;-1.236192036E1;-2.685943365E0
4.900928284E0;3.395415306E0;-1.220608711E1;-2.798406124E0
4.903376878E0;3.524627686E0;-1.204576874E1;-2.886940479E0
4.905826148E0;3.646661758E0;-1.188784218E1;-3.032902718E0
4.908274690E0;3.773481369E0;-1.169641590E1;-3.231806040E0
4.910722346E0;3.898207188E0;-1.151186943E1;-3.459124327E0
4.913170940E0;4.029812336E0;-1.128215885E1;-3.727419376E0
4.915620263E0;4.087240219E0;-1.104018497E1;-3.978665829E0
4.918068753E0;4.075275898E0;-1.083200932E1;-4.208675861E0
4.920516461E0;4.022634029E0;-1.064776134E1;-4.402494431E0
4.922965003E0;3.922135353E0;-1.049910736E1;-4.541278362E0
4.925414325E0;3.747160196E0;-1.033639526E1;-4.562813759E0
4.927862867E0;3.524627686E0;-1.024068260E1;-4.416851521E0
4.930310523E0;3.223132133E0;-1.019043350E1;-4.223032951E0
4.932759117E0;2.899801970E0;-1.024068260E1;-3.868596077E0
4.935208440E0;2.452044964E0;-1.029571724E1;-3.413660526E0
4.937656930E0;1.925324917E0;-1.041775131E1;-2.944368362E0
4.940104586E0;1.410568953E0;-1.050867844E1;-2.475075960E0
4.942553180E0;8.766704202E-1;-1.056640530E1;-1.982154489E0
4.945002503E0;4.145565331E-1;-1.062861919E1;-1.546361685E0
4.947451044E0;1.495514158E-2;-1.070518970E1;-1.208674550E0
4.949898700E0;-2.916252613E-1;-1.079372406E1;-9.957132936E-1
4.952347242E0;-5.979065299E-1;-1.105693436E1;-8.928219676E-1
4.954796565E0;-8.853443861E-1;-1.147837067E1;-8.377870321E-1
4.957245107E0;-1.189232826E0;-1.201705456E1;-7.992027402E-1
4.959692763E0;-1.467099428E0;-1.269691563E1;-7.872386575E-1
4.962141357E0;-1.751845241E0;-1.347996616E1;-7.537391186E-1
4.964590680E0;-2.058425665E0;-1.432014656E1;-6.364908218E-1
4.967039169E0;-2.235494614E0;-1.512234020E1;-4.546363056E-1
4.969486878E0;-2.405683994E0;-1.593141270E1;-2.102692872E-1
4.971935419E0;-2.546860695E0;-1.674557114E1;1.199402362E-1
4.974384742E0;-2.728715181E0;-1.740150452E1;5.318048596E-1
4.976833284E0;-2.903391123E0;-1.788993835E1;9.699904919E-1
4.979280940E0;-3.049652576E0;-1.822493362E1;1.381555915E0
4.981729534E0;-3.097508907E0;-1.841635895E1;1.764706731E0
4.984178857E0;-2.963510752E0;-1.852433586E1;2.018645048E0
4.986627346E0;-2.704786777E0;-1.851715660E1;2.114357948E0
4.989075003E0;-2.328814745E0;-1.843819427E1;2.076072693E0
4.991523596E0;-1.931606054E0;-1.828236198E1;1.932204247E0
4.993972919E0;-1.514955878E0;-1.805265045E1;1.735992789E0
4.996421461E0;-1.071984529E0;-1.776521301E1;1.458425403E0
4.998869117E0;-5.452644825E-1;-1.739911079E1;1.106381416E0
5.001317659E0;-5.204389244E-2;-1.695135307E1;7.184450030E-1
5.003766982E0;6.110670567E-1;-1.646052551E1;2.874378264E-1
5.006215523E0;1.123430252E0;-1.593859196E1;-2.123630047E-2
5.008663180E0;1.463211060E0;-1.547647762E1;-3.062812984E-1
5.011111773E0;1.671685696E0;-1.502632809E1;-4.857429862E-1
5.013561096E0;1.829612017E0;-1.463151264E1;-5.742774606E-1
5.016009586E0;1.920539260E0;-1.428186131E1;-6.197410822E-1
5.018457294E0;1.958824396E0;-1.396600819E1;-6.101697683E-1
5.020905836E0;2.037787676E0;-1.372642708E1;-5.551348329E-1
5.023355159E0;2.148156643E0;-1.350868034E1;-6.532405615E-1
5.025803700E0;2.145763636E0;-1.338425350E1;-6.747759581E-1
5.028251357E0;2.129014015E0;-1.330977726E1;-7.465606928E-1
5.030699950E0;2.073679924E0;-1.328106308E1;-8.258228898E-1
5.033149221E0;1.956431627E0;-1.326670647E1;-9.837492108E-1
5.035597763E0;1.927717686E0;-1.326670647E1;-1.177567840E0
5.038045419E0;1.944467545E0;-1.330977726E1;-1.232602715E0
5.040494013E0;2.040180445E0;-1.333131218E1;-1.163210869E0
5.042943336E0;1.982752681E0;-1.338186073E1;-1.033998489E0
5.045391825E0;1.944467545E0;-1.338425350E1;-9.334999323E-1
5.047839534E0;1.865504384E0;-1.337707520E1;-8.808578253E-1
5.050288075E0;1.788933992E0;-1.325474167E1;-9.143573642E-1
5.052737398E0;1.695613980E0;-1.309202957E1;-9.574281573E-1
5.055185940E0;1.556830287E0;-1.293171120E1;-9.933205247E-1
5.057633596E0;1.379462242E0;-1.276869965E1;-1.029212832E0
5.060082190E0;1.271785259E0;-1.257488155E1;-1.060319543E0
5.062531513E0;1.266999602E0;-1.234756279E1;-1.117747307E0
5.064980003E0;1.159322619E0;-1.216540909E1;-1.115354419E0
5.067427711E0;9.774680734E-1;-1.190937710E1;-1.050748229E0
5.069876253E0;7.594220638E-1;-1.166022491E1;-9.622138143E-1
5.072325575E0;6.086742878E-1;-1.144487095E1;-7.489534616E-1
5.074774117E0;4.339981973E-1;-1.127019501E1;-5.431707501E-1
5.077221773E0;2.231307179E-1;-1.110000515E1;-2.389831543E-1
5.079670367E0;5.084748194E-2;-1.094207859E1;3.619144112E-2
5.082119638E0;-9.032905847E-2;-1.078415298E1;3.643072546E-1
5.084568180E0;-3.179463148E-1;-1.065015411E1;6.466603279E-1
5.087015836E0;-5.045864582E-1;-1.047517967E1;8.670991063E-1
5.089464430E0;-6.098706722E-1;-1.027178955E1;1.029811025E0
5.091913753E0;-6.840481758E-1;-1.007318497E1;1.120738268E0
5.094362294E0;-7.441678643E-1;-9.840782166E0;1.209272742E0
5.096809950E0;-7.968099117E-1;-9.584750175E0;1.266700506E0
5.099258492E0;-8.327022791E-1;-9.316454887E0;1.302592874E0
5.101707815E0;-8.638089895E-1;-9.091529846E0;1.281057477E0
5.104156357E0;-8.997012973E-1;-8.854341507E0;1.218844056E0
5.106604013E0;-8.805587292E-1;-8.560024261E0;1.170987606E0
5.109052607E0;-8.470591903E-1;-8.260622025E0;9.963115454E-1
5.111501930E0;-8.566305041E-1;-7.961519241E0;9.197412133E-1
5.113950419E0;-9.475577474E-1;-7.678866863E0;8.862416744E-1
5.116398128E0;-9.284151793E-1;-7.374978542E0;8.045865893E-1
5.118846669E0;-9.595218897E-1;-7.087540627E0;6.945167780E-1
5.121295992E0;-1.012163997E0;-6.819544315E0;5.964110494E-1
5.123744534E0;-1.074377418E0;-6.541677952E0;4.815555513E-1
5.126192190E0;-1.100698471E0;-6.256932259E0;3.978067636E-1
5.128640784E0;-1.141376376E0;-6.002993584E0;2.587239444E-1
5.131090055E0;-1.134197950E0;-5.782854080E0;1.558325738E-1
5.133538596E0;-1.124626637E0;-5.577071190E0;7.208377868E-2
5.135986253E0;-1.136590719E0;-5.404489040E0;-4.486542661E-3
5.138434846E0;-1.172483087E0;-5.275276661E0;-4.277170449E-2
5.140884169E0;-1.158126116E0;-5.169992447E0;-8.823533356E-2
5.143332659E0;-1.232303619E0;-5.079065323E0;-6.909275055E-2
5.145780367E0;-1.208375454E0;-4.959424019E0;-1.217348501E-1
5.148228909E0;-1.086341500E0;-4.887340069E0;-2.006980032E-1
5.150678232E0;-1.103091240E0;-4.808377266E0;-1.791625917E-1
5.153126773E0;-9.810572863E-1;-4.748556614E0;-1.552343667E-1
5.155574430E0;-9.571290612E-1;-4.712664127E0;-5.712864175E-2
5.158023023E0;-9.667003751E-1;-4.710271358E0;7.686942816E-2
5.160472346E0;-9.978070259E-1;-4.681557655E0;2.252244353E-1
5.162920836E0;-1.019342422E0;-4.657629490E0;4.001995921E-1
5.165368544E0;-1.038485050E0;-4.640879631E0;5.724828243E-1
5.167817086E0;-1.048056364E0;-4.640879631E0;7.328019142E-1
5.170266409E0;-1.074377418E0;-4.633700848E0;9.436694384E-1
5.172714950E0;-1.095912814E0;-4.636094093E0;1.120738268E0
5.175162607E0;-1.103091240E0;-4.662415028E0;1.300199986E0
5.177611200E0;-1.086341500E0;-4.707878590E0;1.463211060E0
5.180060471E0;-1.122233868E0;-4.770092010E0;1.601994753E0
5.182509013E0;-1.119840980E0;-4.837090969E0;1.733600020E0
5.184956721E0;-1.131805062E0;-4.875376225E0;1.874776483E0
5.187405263E0;-1.158126116E0;-4.911268711E0;2.006680965E0
5.189854586E0;-1.182054400E0;-4.976173878E0;2.052144527E0
5.192303128E0;-1.191625714E0;-5.002494812E0;2.090429783E0
5.194750784E0;-1.201196909E0;-5.004887581E0;2.138286114E0
5.197199325E0;-1.225125194E0;-5.021637440E0;2.109572172E0
5.199648648E0;-1.241874933E0;-5.033601761E0;2.083251238E0
5.202097190E0;-1.287637711E0;-4.997709274E0;2.018645048E0
5.204544846E0;-1.316351533E0;-4.961816788E0;1.915454507E0
5.206993440E0;-1.330708504E0;-4.899304390E0;1.846062660E0
5.209442763E0;-1.385743380E0;-4.839483738E0;1.747956991E0
5.211891253E0;-1.404886007E0;-4.791627407E0;1.690529227E0
5.214338961E0;-1.431207061E0;-4.710271358E0;1.580459356E0
5.216787503E0;-1.495813251E0;-4.624129772E0;1.513460279E0
5.219236825E0;-1.514955878E0;-4.535595417E0;1.487139225E0
5.221685367E0;-1.565205097E0;-4.473381996E0;1.415055513E0
5.224133023E0;-1.632204175E0;-4.386941433E0;1.345663667E0
5.226581617E0;-1.689631939E0;-4.296013832E0;1.297807217E0
5.229030940E0;-1.773380637E0;-4.231407642E0;1.269093275E0
5.231479430E0;-1.797308922E0;-4.188336849E0;1.218844056E0
5.233927086E0;-1.886142492E0;-4.123730659E0;1.206879973E0
5.236375680E0;-1.989033818E0;-4.078267097E0;1.223629713E0
5.238825003E0;-2.125424623E0;-4.018446445E0;1.254736423E0
5.241273544E0;-2.278565407E0;-3.965804338E0;1.264307618E0
5.243721200E0;-2.391327143E0;-3.956233025E0;1.247557878E0
5.246169794E0;-2.542074919E0;-3.901198149E0;1.221236825E0
5.248619065E0;-2.676073074E0;-3.898805380E0;1.182951689E0
5.251067607E0;-2.788535595E0;-3.877269983E0;1.180558920E0
5.253515263E0;-2.879462957E0;-3.889234066E0;1.111167073E0
5.255963857E0;-2.975475073E0;-3.891626835E0;1.058524966E0
5.258413180E0;-3.001796007E0;-3.915555239E0;9.604191780E-1
5.260861669E0;-3.008974552E0;-3.915555239E0;8.958129883E-1
5.263309378E0;-2.963510752E0;-3.929912090E0;7.758727670E-1
5.265757919E0;-2.865106106E0;-3.929912090E0;7.351947427E-1
5.268207242E0;-2.721536636E0;-3.932304859E0;6.658028960E-1
5.270655784E0;-2.499004126E0;-3.937090635E0;6.227321029E-1
5.273103440E0;-2.242672920E0;-3.932304859E0;5.724828243E-1
5.275552034E0;-1.950748682E0;-3.908376694E0;5.294120312E-1
5.278001357E0;-1.620239973E0;-3.913162231E0;4.863412082E-1
5.280449846E0;-1.316351533E0;-3.920340776E0;4.576273263E-1
