"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
6.150823648E0;-1.176491857E0;-3.477247953E-1;-1.655396104E0
6.153271305E0;-1.120293856E0;-4.002576768E-1;-1.660282850E0
6.155719898E0;-1.067761064E0;-4.540122151E-1;-1.660282850E0
6.158169221E0;-1.017671585E0;-5.114318728E-1;-1.659061193E0
6.160617711E0;-9.736905098E-1;-5.737382770E-1;-1.654174328E0
6.163065419E0;-9.284878373E-1;-6.311579347E-1;-1.643179178E0
6.165513961E0;-8.906152844E-1;-6.983511448E-1;-1.630962133E0
6.167963284E0;-8.588512540E-1;-7.667660117E-1;-1.611415029E0
6.170411825E0;-8.295305967E-1;-8.412894011E-1;-1.589424610E0
6.172859482E0;-8.075400591E-1;-9.182561636E-1;-1.562547326E0
6.175308075E0;-7.879929543E-1;-9.952229261E-1;-1.535670042E0
6.177757398E0;-7.721109390E-1;-1.068524599E0;-1.506349325E0
6.180205888E0;-7.586722970E-1;-1.143047929E0;-1.475806952E0
6.182653596E0;-7.476770282E-1;-1.216349602E0;-1.445264578E0
6.185102138E0;-7.354601026E-1;-1.281099439E0;-1.412278891E0
6.187551461E0;-7.207997441E-1;-1.332410574E0;-1.373184681E0
6.190000003E0;-7.183563709E-1;-1.383721709E0;-1.341420531E0
6.192447659E0;-7.085828185E-1;-1.426481009E0;-1.310878277E0
6.194896253E0;-6.963658929E-1;-1.459466815E0;-1.279114127E0
6.197345575E0;-6.853706241E-1;-1.485122442E0;-1.251015186E0
6.199794065E0;-6.731536984E-1;-1.499782681E0;-1.224137902E0
6.202241773E0;-6.609367132E-1;-1.507112861E0;-1.200925708E0
6.204690315E0;-6.438329816E-1;-1.509556293E0;-1.178935170E0
6.207139638E0;-6.230642200E-1;-1.509556293E0;-1.156944752E0
6.209588180E0;-6.022953987E-1;-1.503447771E0;-1.137397647E0
6.212035836E0;-5.790832043E-1;-1.497339368E0;-1.117850542E0
6.214484430E0;-5.534276366E-1;-1.490009189E0;-1.098303318E0
6.216933753E0;-5.253286362E-1;-1.474127173E0;-1.075091124E0
6.219382242E0;-4.947862923E-1;-1.459466815E0;-1.056765795E0
6.221829950E0;-4.654656053E-1;-1.446028233E0;-1.035996914E0
6.224278544E0;-4.312581718E-1;-1.425259352E0;-1.012784719E0
6.226727815E0;-3.958290219E-1;-1.406933904E0;-9.895725846E-1
6.229176357E0;-3.616215885E-1;-1.387386799E0;-9.639169574E-1
6.231624013E0;-3.261924386E-1;-1.367839694E0;-9.382613897E-1
6.234072607E0;-2.883199155E-1;-1.348292589E0;-9.126058221E-1
6.236521930E0;-2.528907657E-1;-1.322637081E0;-8.845068216E-1
6.238970471E0;-2.162399292E-1;-1.299424887E0;-8.576295376E-1
6.241418128E0;-1.783674061E-1;-1.271325827E0;-8.246437907E-1
6.243866721E0;-1.392731816E-1;-1.238340139E0;-7.928797603E-1
6.246316044E0;-1.026223376E-1;-1.210241079E0;-7.574505806E-1
6.248764534E0;-6.230641901E-2;-1.177255392E0;-7.220214605E-1
6.251212242E0;-2.565558441E-2;-1.139382839E0;-6.829272509E-1
6.253660784E0;1.221694518E-2;-1.095401883E0;-6.401679516E-1
6.256110107E0;5.253286287E-2;-1.051420808E0;-5.974085927E-1
6.258558648E0;8.918370306E-2;-1.001331329E0;-5.534276366E-1
6.261006305E0;1.270562261E-1;-9.439117312E-1;-5.082249045E-1
6.263454898E0;1.673721522E-1;-8.816053271E-1;-4.618005157E-1
6.265904221E0;2.028012872E-1;-8.156337738E-1;-4.153761268E-1
6.268352711E0;2.418955117E-1;-7.472189069E-1;-3.665083647E-1
6.270800367E0;2.773246467E-1;-6.788040400E-1;-3.225273490E-1
6.273248961E0;3.176405728E-1;-6.018372774E-1;-2.736595869E-1
6.275698284E0;3.530697227E-1;-5.322006941E-1;-2.284568697E-1
6.278146825E0;3.872771561E-1;-4.650074840E-1;-1.820324808E-1
6.280594482E0;4.227063060E-1;-4.002576768E-1;-1.368297935E-1
6.283043075E0;4.581354558E-1;-3.416163325E-1;-9.162709117E-2
6.285492398E0;4.923428893E-1;-2.903051674E-1;-4.764608666E-2
6.287940888E0;5.241069198E-1;-2.414373755E-1;-3.665083554E-3
6.290388544E0;5.607577562E-1;-1.986780763E-1;3.909422457E-2
6.292837138E0;5.913001299E-1;-1.693574041E-1;8.185353130E-2
6.295286461E0;6.242858768E-1;-1.449235082E-1;1.246128380E-1
6.297735003E0;6.609367132E-1;-1.327065676E-1;1.673721522E-1
6.300182659E0;6.988092661E-1;-1.217113137E-1;2.125748396E-1
6.302631253E0;7.366818190E-1;-1.204896197E-1;2.553341687E-1
6.305080575E0;7.818844914E-1;-1.217113137E-1;3.017585576E-1
6.307529065E0;8.246437907E-1;-1.265980899E-1;3.494046330E-1
6.309976773E0;8.735115528E-1;-1.388150454E-1;3.994941115E-1
6.312425315E0;9.236010313E-1;-1.522536725E-1;4.508052766E-1
6.314874638E0;9.785773158E-1;-1.705790907E-1;5.008947253E-1
6.317323180E0;1.038440347E0;-1.803526580E-1;5.546492934E-1
6.319770836E0;1.099525094E0;-1.925695986E-1;6.084038615E-1
6.322219430E0;1.161831498E0;-1.974563748E-1;6.658235192E-1
6.324668753E0;1.231468081E0;-1.974563748E-1;7.220214605E-1
6.327117242E0;1.299883008E0;-1.889045089E-1;7.794411182E-1
6.329564950E0;1.374406338E0;-1.742441803E-1;8.368607163E-1
6.332013492E0;1.451373100E0;-1.534753740E-1;8.955020905E-1
6.334462815E0;1.530783176E0;-1.278197914E-1;9.517000318E-1
6.336911357E0;1.611415029E0;-9.239064902E-2;1.011563063E0
6.339359013E0;1.688381791E0;-5.696150661E-2;1.068982720E0
6.341807607E0;1.769013643E0;-1.664558798E-2;1.122737288E0
6.344256930E0;1.844758749E0;2.000524849E-2;1.176491857E0
6.346705471E0;1.915616989E0;5.421269313E-2;1.227802992E0
6.349153128E0;1.982810259E0;8.108997345E-2;1.276670814E0
6.351601669E0;2.040229797E0;1.006370857E-1;1.320651770E0
6.354050992E0;2.092762709E0;1.128540337E-1;1.362189412E0
6.356499534E0;2.139187098E0;1.140757278E-1;1.400061965E0
6.358947190E0;2.173394442E0;1.018587798E-1;1.434269309E0
6.361395784E0;2.201493502E0;7.498150319E-2;1.463590026E0
6.363845107E0;2.219818830E0;3.100049868E-2;1.486802220E0
6.366293648E0;2.230814219E0;-3.130592033E-2;1.507570982E0
6.368741305E0;2.227149010E0;-1.119377613E-1;1.521009684E0
6.371189898E0;2.210045338E0;-2.060082406E-1;1.533226609E0
6.373639221E0;2.178281307E0;-3.171824515E-1;1.540556788E0
6.376087711E0;2.131856918E0;-4.479037523E-1;1.538113356E0
6.378535419E0;2.067107201E0;-5.908420086E-1;1.525896430E0
6.380983961E0;1.987697005E0;-7.521057129E-1;1.500240922E0
6.383433284E0;1.891183138E0;-9.231429100E-1;1.462368369E0
6.385881825E0;1.781230569E0;-1.107618809E0;1.411057115E0
6.388329482E0;1.654174328E0;-1.306754947E0;1.343863964E0
6.390778075E0;1.517344594E0;-1.510777950E0;1.260788798E0
6.393227398E0;1.375627995E0;-1.724574566E0;1.156944752E0
6.395675888E0;1.233911514E0;-1.932262540E0;1.040883780E0
6.398123596E0;1.103190184E0;-2.116738558E0;9.077190161E-1
6.400572138E0;9.822424054E-1;-2.262120008E0;7.708892226E-1
6.403021461E0;8.771766424E-1;-2.353899956E0;6.255075932E-1
6.405470003E0;7.904363275E-1;-2.373446941E0;4.776825607E-1
6.407917659E0;7.122479081E-1;-2.305032015E0;3.371876776E-1
6.410366253E0;6.401679516E-1;-2.144837379E0;2.015796006E-1
6.412815575E0;5.632011890E-1;-1.916380525E0;7.818844914E-2
6.415264065E0;4.789042473E-1;-1.625617266E0;-2.687728032E-2
6.417711773E0;3.750602305E-1;-1.304311633E0;-1.221694499E-1
6.420160315E0;2.565558553E-1;-9.781191945E-1;-2.064663768E-1
6.422609638E0;1.172826737E-1;-6.617003083E-1;-2.870981991E-1
6.425058180E0;-4.031591862E-2;-3.599417508E-1;-3.640649617E-1
6.427505836E0;-2.040229887E-1;-8.383878320E-2;-4.520269632E-1
6.429954430E0;-3.775036037E-1;1.507265568E-1;-5.509842038E-1
6.432403753E0;-5.436540842E-1;3.486410677E-1;-6.707102656E-1
6.434852242E0;-6.963658929E-1;5.147915483E-1;-7.879929543E-1
6.437299950E0;-8.258655071E-1;6.479562521E-1;-9.003888369E-1
6.439748544E0;-9.345963001E-1;7.395833135E-1;-1.006676316E0
6.442197815E0;-1.010341406E0;7.896727920E-1;-1.095860004E0
6.444646357E0;-1.055544019E0;8.031114340E-1;-1.165496588E0
6.447094013E0;-1.075091124E0;7.884510756E-1;-1.214364409E0
6.449542607E0;-1.076312900E0;7.518002391E-1;-1.249793530E0
6.451991930E0;-1.057987452E0;7.041541934E-1;-1.274227381E0
6.454440419E0;-1.023779988E0;6.528429985E-1;-1.286444306E0
6.456888128E0;-9.749122262E-1;5.819846988E-1;-1.280335903E0
6.459336721E0;-9.101623893E-1;4.769189954E-1;-1.255901933E0
6.461785992E0;-8.405258060E-1;3.755183518E-1;-1.227802992E0
6.464234534E0;-7.672241330E-1;2.912214398E-1;-1.191152096E0
6.466682190E0;-6.939224601E-1;2.228065431E-1;-1.147171140E0
6.469130784E0;-6.255075932E-1;1.800472289E-1;-1.094638348E0
6.471580107E0;-5.570927262E-1;1.666085869E-1;-1.034775257E0
6.474028648E0;-4.935645759E-1;1.776038408E-1;-9.639169574E-1
6.476476305E0;-4.398100376E-1;2.069245130E-1;-8.832851648E-1
6.478924898E0;-3.933856487E-1;2.484621257E-1;-7.941014171E-1
6.481374221E0;-3.542914093E-1;2.973299026E-1;-7.000309825E-1
6.483822711E0;-3.225273490E-1;3.437542915E-1;-6.084038615E-1
6.486270419E0;-2.993151546E-1;3.633013964E-1;-5.277720094E-1
6.488718961E0;-2.724378705E-1;3.449759781E-1;-4.544703662E-1
6.491168284E0;-2.492256761E-1;2.887780368E-1;-3.860554695E-1
6.493616825E0;-1.930277348E-1;2.008160353E-1;-3.151971996E-1
6.496064482E0;-1.209477559E-1;1.360662282E-1;-2.455606014E-1
6.498513075E0;-3.909422457E-2;1.201841980E-1;-1.820324808E-1
6.500962398E0;5.864133686E-2;1.605001241E-1;-1.307213157E-1
6.503410888E0;1.685938388E-1;2.557922900E-1;-9.407047927E-2
6.505858596E0;2.785463631E-1;3.804051280E-1;-7.085828483E-2
6.508307138E0;3.750602305E-1;5.001311898E-1;-6.474980712E-2
6.510756461E0;4.569137394E-1;5.795413256E-1;-7.574506104E-2
6.513205003E0;5.167768002E-1;6.039752364E-1;-1.026223376E-1
6.515652659E0;5.546492934E-1;5.880932212E-1;-1.331647038E-1
6.518101253E0;5.680879354E-1;5.331169367E-1;-1.673721522E-1
6.520550575E0;5.570927262E-1;4.622586668E-1;-2.003578991E-1
6.522999065E0;5.179984570E-1;3.718532622E-1;-2.333436459E-1
6.525446773E0;4.593571424E-1;2.765611112E-1;-2.614426315E-1
6.527895315E0;3.799470067E-1;1.788255423E-1;-2.822114229E-1
6.530344638E0;2.761029601E-1;9.697200358E-2;-2.956500649E-1
6.532793180E0;1.527118087E-1;3.588727489E-2;-3.054236174E-1
6.535240836E0;1.588202827E-2;2.367033064E-2;-3.066453338E-1
6.537689430E0;-1.380514801E-1;6.398624927E-2;-3.029802442E-1
6.540138753E0;-2.944283783E-1;1.519482583E-1;-3.005368412E-1
6.542587294E0;-4.508052766E-1;2.741177082E-1;-3.054236174E-1
6.545034950E0;-5.937435627E-1;4.133908749E-1;-3.164188862E-1
6.547483544E0;-6.975875497E-1;5.587725043E-1;-3.261924386E-1
6.549932815E0;-7.562289238E-1;6.980457306E-1;-3.310792148E-1
6.552381357E0;-7.488987446E-1;8.409839869E-1;-3.249707520E-1
6.554829013E0;-6.755970716E-1;9.729269743E-1;-3.115321100E-1
6.557277607E0;-5.497625470E-1;1.091431379E0;-2.932066917E-1
6.559726930E0;-3.811686933E-1;1.172063231E0;-2.736595869E-1
6.562175471E0;-1.856975704E-1;1.206270576E0;-2.541124523E-1
6.564623128E0;2.199050039E-2;1.190388560E0;-2.333436459E-1
6.567071721E0;2.260134816E-1;1.136633992E0;-2.076880634E-1
6.569521044E0;4.141544402E-1;1.064554095E0;-1.734806150E-1
6.571969534E0;5.790832043E-1;9.875873327E-1;-1.307213157E-1
6.574417242E0;7.122479081E-1;9.081771374E-1;-7.696675509E-2
6.576865784E0;8.136485219E-1;8.373188972E-1;-9.773556143E-3
6.579315107E0;8.796200752E-1;7.676823139E-1;7.574506104E-2
6.581763648E0;9.236010313E-1;6.943806410E-1;1.734806150E-1
6.584211305E0;9.565867782E-1;6.161921620E-1;2.846548259E-1
6.586659898E0;9.859074950E-1;5.270084739E-1;3.970507085E-1
6.589109221E0;1.023779988E0;4.451549351E-1;5.106683373E-1
6.591557763E0;1.081199646E0;4.060607255E-1;6.279509664E-1
6.594005419E0;1.142284393E0;3.962871730E-1;7.391251922E-1
6.596454013E0;1.210699320E0;4.268295169E-1;8.405258060E-1
6.598903284E0;1.270562291E0;4.952444136E-1;9.321529269E-1
6.601351825E0;1.310878277E0;5.819846988E-1;1.004232883E0
6.603799482E0;1.319430113E0;6.833853722E-1;1.057987452E0
6.606248075E0;1.287665963E0;7.908945084E-1;1.100746751E0
6.608697398E0;1.216807723E0;8.910734653E-1;1.128845692E0
6.611145940E0;1.112963676E0;9.643751383E-1;1.153279662E0
6.613593596E0;9.920159578E-1;9.998042583E-1;1.177713513E0
6.616042190E0;8.625163436E-1;1.005912781E0;1.197260618E0
6.618491513E0;7.379034758E-1;9.753703475E-1;1.215586066E0
6.620940003E0;6.328377724E-1;9.240592122E-1;1.230246425E0
6.623387711E0;5.473191738E-1;8.519791961E-1;1.241241574E0
6.625836253E0;4.935645759E-1;7.737907767E-1;1.246128440E0
6.628285575E0;4.630222321E-1;6.870504618E-1;1.242463350E0
6.630734117E0;4.593571424E-1;5.917583108E-1;1.233911514E0
6.633181773E0;4.752391577E-1;4.866925478E-1;1.219251156E0
6.635630367E0;5.070032477E-1;3.755183518E-1;1.197260618E0
6.638079690E0;5.485408306E-1;2.741177082E-1;1.169161677E0
6.640528180E0;5.900784731E-1;1.922641695E-1;1.134954214E0
6.642975888E0;6.328377724E-1;1.348445266E-1;1.098303318E0
6.645424430E0;6.731536984E-1;1.116323397E-1;1.053100705E0
6.647873753E0;7.098045349E-1;1.214058921E-1;9.993461370E-1
6.650322294E0;7.440119386E-1;1.653869003E-1;9.468132257E-1
6.652769950E0;7.794411182E-1;2.374668717E-1;8.991671801E-1
6.655218544E0;8.173136115E-1;3.327590525E-1;8.588512540E-1
6.657667867E0;8.576295376E-1;4.439332485E-1;8.258655071E-1
6.660116357E0;9.003888369E-1;5.661026835E-1;8.038749695E-1
6.662564065E0;9.455915689E-1;6.833853722E-1;7.843278646E-1
6.665012659E0;9.944593310E-1;7.933378816E-1;7.660024762E-1
6.667461930E0;1.049435616E0;8.898517489E-1;7.525638342E-1
6.669910471E0;1.103190184E0;9.692618847E-1;7.391251922E-1
6.672358128E0;1.158166409E0;1.034011722E0;7.256865501E-1
6.674806721E0;1.214364409E0;1.081657767E0;7.110261917E-1
6.677256044E0;1.271783948E0;1.121973753E0;7.000309825E-1
6.679704586E0;1.326760292E0;1.156181097E0;6.902574301E-1
6.682152242E0;1.380514860E0;1.178171635E0;6.792621613E-1
6.684600836E0;1.429382563E0;1.200162172E0;6.755970716E-1
6.687050159E0;1.475806952E0;1.214822531E0;6.694886088E-1
6.689498648E0;1.516122937E0;1.228261113E0;6.658235192E-1
6.691946357E0;1.549108624E0;1.230704546E0;6.621584296E-1
6.694394898E0;1.577207565E0;1.224596024E0;6.609367132E-1
6.696844221E0;1.602863193E0;1.218487620E0;6.621584296E-1
6.699292763E0;1.619966984E0;1.201383829E0;6.621584296E-1
6.701740419E0;1.629740477E0;1.178171635E0;6.621584296E-1
6.704189013E0;1.635848999E0;1.146407604E0;6.597150564E-1
6.706638336E0;1.638292313E0;1.110978484E0;6.548282504E-1
6.709086825E0;1.632183909E0;1.066997409E0;6.474980712E-1
6.711534534E0;1.623632073E0;1.019351363E0;6.389462352E-1
6.713983075E0;1.608971715E0;9.607100487E-1;6.303943992E-1
6.716432398E0;1.591867924E0;8.996253014E-1;6.255075932E-1
6.718880940E0;1.572320819E0;8.397622705E-1;6.242858768E-1
6.721328596E0;1.549108624E0;7.835643291E-1;6.255075932E-1
6.723777190E0;1.523453116E0;7.371399403E-1;6.303943992E-1
6.726226513E0;1.497797489E0;6.907155514E-1;6.377245188E-1
6.728675055E0;1.469698548E0;6.491779089E-1;6.450546980E-1
6.731122711E0;1.442821264E0;6.186355352E-1;6.572716236E-1
6.733571305E0;1.419609070E0;6.039752364E-1;6.731536984E-1
6.736020575E0;1.397618532E0;5.893148780E-1;6.914790869E-1
6.738469117E0;1.373184681E0;5.795413256E-1;7.146912813E-1
6.740916825E0;1.349972486E0;5.709894896E-1;7.366818190E-1
6.743365367E0;1.330425382E0;5.709894896E-1;7.586722970E-1
6.745814690E0;1.309656501E0;5.612159371E-1;7.806627750E-1
6.748263232E0;1.298661232E0;5.526640415E-1;8.026533127E-1
6.750710888E0;1.279114127E0;5.453338623E-1;8.258655071E-1
6.753159482E0;1.262010455E0;5.380037427E-1;8.515210748E-1
6.755608805E0;1.241241574E0;5.343386531E-1;8.747332692E-1
6.758057294E0;1.219251156E0;5.294518471E-1;8.967237473E-1
6.760505003E0;1.203369141E0;5.294518471E-1;9.162709117E-1
6.762953544E0;1.183822036E0;5.282301903E-1;9.345963001E-1
6.765402867E0;1.163053155E0;5.318952799E-1;9.578084946E-1
6.767851409E0;1.147171140E0;5.453338623E-1;9.724688530E-1
6.770299065E0;1.133732557E0;5.661026835E-1;9.859074950E-1
6.772747659E0;1.122737288E0;5.856497884E-1;9.932376146E-1
6.775196982E0;1.109298587E0;6.125270724E-1;1.004232883E0
6.777645523E0;1.095860004E0;6.455128193E-1;1.020114899E0
6.780093180E0;1.082421303E0;6.894938350E-1;1.037218690E0
6.782541773E0;1.062874198E0;7.371399403E-1;1.051878929E0
6.784991044E0;1.045770526E0;7.774558663E-1;1.068982720E0
6.787439586E0;1.027445078E0;8.104416132E-1;1.084864736E0
6.789887294E0;1.012784719E0;8.373188972E-1;1.098303318E0
6.792335836E0;1.004232883E0;8.470924497E-1;1.106855273E0
6.794785159E0;1.000567794E0;8.385405540E-1;1.106855273E0
6.797233700E0;9.956810474E-1;8.238802552E-1;1.106855273E0
6.799681357E0;9.895725846E-1;7.982246280E-1;1.103190184E0
6.802129950E0;9.834640622E-1;7.615737915E-1;1.098303318E0
6.804579273E0;9.773555994E-1;7.224795818E-1;1.093416572E0
6.807027763E0;9.712471366E-1;6.894938350E-1;1.089751482E0
6.809475471E0;9.626953006E-1;6.711684465E-1;1.084864736E0
6.811924013E0;9.565867782E-1;6.650599241E-1;1.081199646E0
6.814373336E0;9.504783154E-1;6.699467301E-1;1.072647810E0
6.816821878E0;9.455915689E-1;6.846070886E-1;1.062874198E0
6.819269534E0;9.443698525E-1;7.029324770E-1;1.053100705E0
6.821718128E0;9.419264793E-1;7.200362086E-1;1.039662004E0
6.824167450E0;9.370396733E-1;7.322531343E-1;1.026223421E0
6.826615992E0;9.358180165E-1;7.383615971E-1;1.012784719E0
6.829063648E0;9.297095537E-1;7.395833135E-1;1.000567794E0
6.831512190E0;9.236010313E-1;7.395833135E-1;9.883508682E-1
6.833961513E0;9.101623893E-1;7.359182239E-1;9.785773158E-1
6.836410055E0;9.003888369E-1;7.408050299E-1;9.700254202E-1
6.838857763E0;8.881719112E-1;7.469134927E-1;9.663603902E-1
6.841306305E0;8.722898960E-1;7.542436719E-1;9.626953006E-1
6.843755628E0;8.539644480E-1;7.640172243E-1;9.541434050E-1
6.846204169E0;8.270871639E-1;7.701256871E-1;9.431481957E-1
6.848651825E0;8.038749695E-1;7.811209559E-1;9.345963001E-1
6.851100419E0;7.806627750E-1;7.957812548E-1;9.260444641E-1
6.853549742E0;7.550072074E-1;8.067765236E-1;9.223793745E-1
6.855998232E0;7.317950130E-1;8.141067028E-1;9.199360013E-1
6.858445940E0;7.085828185E-1;8.189934492E-1;9.174925685E-1
6.860894482E0;6.865923405E-1;8.202151656E-1;9.126058221E-1
6.863343805E0;6.658235192E-1;8.214368224E-1;9.089407325E-1
6.865792346E0;6.413896084E-1;8.189934492E-1;9.052756429E-1
6.868240003E0;6.218425035E-1;8.141067028E-1;9.028322697E-1
6.870688596E0;6.059604883E-1;8.079982400E-1;9.016105533E-1
6.873137919E0;5.961869359E-1;8.018897176E-1;9.028322697E-1
6.875586461E0;5.900784731E-1;7.957812548E-1;9.040539265E-1
6.878034117E0;5.839699507E-1;7.823426127E-1;9.016105533E-1
6.880482711E0;5.815265775E-1;7.652388811E-1;8.942803741E-1
6.882932034E0;5.803049207E-1;7.505785823E-1;8.869501948E-1
6.885380523E0;5.827482939E-1;7.408050299E-1;8.796200752E-1
6.887828232E0;5.851916671E-1;7.285880446E-1;8.674030900E-1
6.890276773E0;5.839699507E-1;7.200362086E-1;8.515210748E-1
6.892726096E0;5.876350403E-1;7.163711190E-1;8.356390595E-1
6.895174638E0;5.851916671E-1;7.163711190E-1;8.185353279E-1
6.897622294E0;5.778614879E-1;7.188144922E-1;8.002098799E-1
6.900070888E0;5.656445622E-1;7.224795818E-1;7.806627750E-1
6.902520211E0;5.522059202E-1;7.310314775E-1;7.647807598E-1
6.904968700E0;5.363239050E-1;7.383615971E-1;7.488987446E-1
6.907416409E0;5.155550838E-1;7.395833135E-1;7.330167294E-1
6.909864950E0;4.947862923E-1;7.383615971E-1;7.134696245E-1
6.912314273E0;4.752391577E-1;7.371399403E-1;6.975875497E-1
6.914762815E0;4.544703662E-1;7.249229550E-1;6.804838181E-1
6.917210471E0;4.251496792E-1;7.114843726E-1;6.658235192E-1
6.919659065E0;4.092676640E-1;7.004891038E-1;6.523848772E-1
6.922108388E0;3.860554695E-1;6.748335361E-1;6.426113248E-1
6.924556878E0;3.628432751E-1;6.491779089E-1;6.352811456E-1
6.927004586E0;3.384093940E-1;6.186355352E-1;6.303943992E-1
6.929453180E0;3.127537966E-1;5.856497884E-1;6.340594292E-1
6.931902450E0;2.797680497E-1;5.404471159E-1;6.352811456E-1
6.934350992E0;2.370087355E-1;4.891359508E-1;6.389462352E-1
6.936798648E0;1.966928244E-1;4.390464723E-1;6.438329816E-1
6.939247242E0;1.502684206E-1;3.938437700E-1;6.499415040E-1
6.941696565E0;1.062874198E-1;3.584146202E-1;6.536065936E-1
6.944145107E0;5.741964281E-2;3.266505599E-1;6.523848772E-1
6.946592763E0;9.773556143E-3;3.119902313E-1;6.438329816E-1
6.949041357E0;-3.054236248E-2;3.107685447E-1;6.303943992E-1
6.951490680E0;-6.597150117E-2;3.242071867E-1;6.132906675E-1
6.953939169E0;-9.895725548E-2;3.413109183E-1;5.900784731E-1
6.956386878E0;-1.233911440E-1;3.571929336E-1;5.619794726E-1
6.958835419E0;-1.441599578E-1;3.669664860E-1;5.302154422E-1
6.961284742E0;-1.575985998E-1;3.645231128E-1;4.911212027E-1
6.963733284E0;-1.698155403E-1;3.547495604E-1;4.556920528E-1
6.966180940E0;-1.734806150E-1;3.290939629E-1;4.141544402E-1
6.968629534E0;-1.747023165E-1;2.863346636E-1;3.677300513E-1
6.971078857E0;-1.734806150E-1;2.325800955E-1;3.237490356E-1
6.973527398E0;-1.722589284E-1;1.653869003E-1;2.761029601E-1
6.975975055E0;-1.661504507E-1;9.941539168E-2;2.296785712E-1
6.978423648E0;-1.600419879E-1;3.222219273E-2;1.856975704E-1
6.980872971E0;-1.575985998E-1;-3.741439432E-2;1.404948682E-1
6.983321461E0;-1.575985998E-1;-9.605573118E-2;1.001789495E-1
6.985769169E0;-1.600419879E-1;-1.437018216E-1;6.352811307E-2
6.988217711E0;-1.624853760E-1;-1.827960461E-1;2.687728032E-2
6.990667034E0;-1.722589284E-1;-2.072299272E-1;-6.108472589E-3
6.993115575E0;-1.869192570E-1;-2.121167034E-1;-3.787253052E-2
6.995563232E0;-2.040229887E-1;-2.023431510E-1;-6.841489673E-2
6.998011825E0;-2.272351831E-1;-1.779092699E-1;-1.014006436E-1
7.000461148E0;-2.504473627E-1;-1.388150454E-1;-1.319430023E-1
7.002909638E0;-2.761029601E-1;-9.361234307E-2;-1.637070626E-1
7.005357346E0;-3.078670204E-1;-4.352286831E-2;-1.918060333E-1
7.007805888E0;-3.445178568E-1;6.566607859E-3;-2.211267054E-1
7.010255211E0;-3.872771561E-1;5.176930502E-2;-2.492256761E-1
7.012703753E0;-4.324798584E-1;8.475505561E-2;-2.748812735E-1
7.015151409E0;-4.825693369E-1;1.128540337E-1;-2.993151546E-1
7.017600003E0;-5.351021886E-1;1.311794519E-1;-3.225273490E-1
7.020049325E0;-5.925218463E-1;1.336228400E-1;-3.457395434E-1
7.022497867E0;-6.511631608E-1;1.336228400E-1;-3.689517379E-1
7.024945523E0;-7.134696245E-1;1.238492802E-1;-3.921639323E-1
7.027394117E0;-7.757760286E-1;1.116323397E-1;-4.153761268E-1
7.029843440E0;-8.417475224E-1;1.055238619E-1;-4.398100376E-1
7.032291930E0;-9.064973593E-1;1.067455560E-1;-4.654656053E-1
7.034739638E0;-9.700254202E-1;1.140757278E-1;-4.935645759E-1
7.037188180E0;-1.039662004E0;1.372879148E-1;-5.216635466E-1
7.039637503E0;-1.109298587E0;1.666085869E-1;-5.509842038E-1
