"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
1.469823367E1;1.986135840E0;1.433149219E0;-1.340000927E-1
1.470819567E1;2.041581869E0;1.722654819E0;-7.574450225E-2
1.471815767E1;2.016479015E0;1.828306079E0;1.215191558E-3
1.472811867E1;1.899970531E0;1.606792569E0;3.302824870E-2
1.473808067E1;1.737247944E0;1.245176911E0;1.427491158E-1
1.474804167E1;1.552492499E0;9.775418639E-1;3.095407784E-1
1.475800367E1;1.330514312E0;8.078644276E-1;5.020718575E-1
1.476796467E1;1.157803297E0;7.879189849E-1;6.781587601E-1
1.477792667E1;1.181738257E0;7.799708247E-1;8.413547277E-1
1.478788867E1;1.311713815E0;7.612139583E-1;9.348236918E-1
1.479784967E1;1.380761862E0;6.520787477E-1;9.968340993E-1
1.480781167E1;1.292320132E0;5.122888684E-1;1.047649503E0
1.481777267E1;1.079465270E0;4.164968431E-1;1.088313818E0
1.482773467E1;8.330626488E-1;4.573214948E-1;1.094446063E0
1.483769567E1;6.276376843E-1;5.617616177E-1;1.012596726E0
1.484765767E1;5.159289837E-1;6.155007482E-1;8.858025670E-1
1.485761967E1;5.127247572E-1;6.119905114E-1;7.224087715E-1
1.486758067E1;5.781673789E-1;5.688539743E-1;5.269092917E-1
1.487754267E1;6.166650653E-1;5.303274989E-1;3.238154650E-1
1.488750367E1;5.583975315E-1;5.064999461E-1;1.338005364E-1
1.489746567E1;4.393103719E-1;5.302260518E-1;-1.739091799E-2
1.490742667E1;3.026508093E-1;5.876100063E-1;-1.023854390E-1
1.491738867E1;2.127316147E-1;5.871592164E-1;-1.469217390E-1
1.492735067E1;1.610705554E-1;5.517040491E-1;-1.871415973E-1
1.493731167E1;7.685403526E-2;5.593299866E-1;-2.256659865E-1
1.494727367E1;-1.760261655E-1;6.288821697E-1;-2.021681070E-1
1.495723467E1;-6.396823525E-1;6.364514232E-1;-1.572352797E-1
1.496719667E1;-1.163846731E0;4.897969961E-1;-1.682660878E-1
1.497715767E1;-1.677960157E0;2.299935669E-1;-2.082906067E-1
1.498711967E1;-2.144644737E0;1.153446455E-2;-2.934289277E-1
1.499708167E1;-2.487451553E0;-6.879119575E-2;-4.833123684E-1
1.500704267E1;-2.699926376E0;-1.000684202E-1;-7.590502501E-1
1.501700467E1;-2.872286320E0;1.333768014E-2;-1.053622127E0
1.502696567E1;-3.064215183E0;5.644788742E-1;-1.272295594E0
1.503692767E1;-3.224090576E0;1.211820364E0;-1.492720842E0
1.504688867E1;-3.250185490E0;1.466059208E0;-1.674275994E0
1.505685067E1;-3.042085171E0;1.334210873E0;-1.797473192E0
1.506681267E1;-2.682111025E0;1.122883439E0;-1.835422993E0
1.507677367E1;-2.352456808E0;9.148239493E-1;-1.787029028E0
1.508673567E1;-2.080739975E0;8.772201538E-1;-1.711687684E0
1.509669667E1;-1.852661490E0;1.129248977E0;-1.539615631E0
1.510665867E1;-1.671884298E0;1.546457648E0;-1.352983475E0
1.511661967E1;-1.434291363E0;1.941267729E0;-1.215152740E0
1.512658167E1;-1.163561344E0;2.171690226E0;-1.082961798E0
1.513654367E1;-9.614397883E-1;2.004816055E0;-1.100033760E0
1.514650467E1;-9.061086178E-1;1.457252979E0;-1.143161535E0
1.515646667E1;-9.750061631E-1;7.079393268E-1;-1.336447239E0
1.516642767E1;-1.261234164E0;-4.813450277E-1;-1.703799129E0
1.517638967E1;-1.734676123E0;-1.024055243E0;-1.766340494E0
1.518635067E1;-2.027365923E0;-8.887056708E-1;-1.507530212E0
1.519631267E1;-2.012981415E0;-5.323470831E-1;-1.264844537E0
1.520627467E1;-1.895610809E0;-3.351778686E-1;-1.138500452E0
1.521623567E1;-1.762962103E0;-2.926490605E-1;-1.088141561E0
1.522619767E1;-1.690506577E0;-4.441885054E-1;-1.080656290E0
1.523615867E1;-1.744561553E0;-8.684191108E-1;-1.095297456E0
1.524612067E1;-1.815510511E0;-1.324001074E0;-1.116588593E0
1.525608167E1;-1.751971126E0;-1.726900697E0;-1.029463410E0
1.526604367E1;-1.597492933E0;-2.082472801E0;-9.196346402E-1
1.527600567E1;-1.389825106E0;-2.248872280E0;-8.566134572E-1
1.528596667E1;-1.149858117E0;-2.227418900E0;-8.033574224E-1
1.529592867E1;-8.707590103E-1;-2.069486856E0;-7.133342624E-1
1.530588967E1;-5.748360157E-1;-1.902307868E0;-6.050240397E-1
1.531585167E1;-2.415323406E-1;-1.670147777E0;-4.959426224E-1
1.532581267E1;1.088616401E-1;-1.370064616E0;-3.790255785E-1
1.533577467E1;4.611941576E-1;-1.087635636E0;-2.450895756E-1
1.534573667E1;7.696795464E-1;-9.565019011E-1;-1.039660200E-1
1.535569767E1;1.023765087E0;-1.048424840E0;-9.731347673E-3
1.536565967E1;1.239414811E0;-1.233653545E0;1.278712600E-1
1.537562067E1;1.430531263E0;-1.383770108E0;3.145776093E-1
1.538558267E1;1.622046828E0;-1.525949359E0;4.704183340E-1
1.539554367E1;1.782271028E0;-1.660158157E0;6.022046804E-1
1.540550567E1;1.839255452E0;-1.711029649E0;7.022556663E-1
1.541546767E1;1.746100068E0;-1.640076160E0;6.932864189E-1
1.542542867E1;1.559928417E0;-1.348150611E0;5.007918477E-1
1.543539067E1;1.273873925E0;-9.229899049E-1;2.262667269E-1
1.544535167E1;7.319478989E-1;-5.077748895E-1;-2.229307313E-3
1.545531367E1;2.636317722E-2;-1.725782156E-1;-2.113034725E-1
1.546527467E1;-6.149668097E-1;8.124713600E-2;-2.833305299E-1
1.547523667E1;-1.020969629E0;1.804544181E-1;-2.084403038E-1
1.548519867E1;-1.132470012E0;7.720924914E-2;-1.291412264E-1
1.549515967E1;-1.035512209E0;-4.032694995E-1;-4.202448949E-2
1.550512167E1;-8.647871017E-1;-9.857353568E-1;8.200598881E-3
1.551508267E1;-6.415577531E-1;-1.192635298E0;-6.919725239E-2
1.552504467E1;-4.208815396E-1;-9.590078592E-1;-2.169014961E-1
1.553500567E1;-2.326574326E-1;-4.840549529E-1;-3.073295653E-1
1.554496767E1;5.360988900E-3;-1.894957945E-2;-2.149695158E-1
1.555492967E1;3.278348744E-1;5.704911947E-1;7.173661888E-2
1.556489067E1;6.272482276E-1;1.091488957E0;4.537495077E-1
1.557485292E1;8.662841320E-1;1.376738310E0;9.710788727E-1
1.558481392E1;9.589493275E-1;1.425547361E0;1.608742356E0
1.559477592E1;7.443643212E-1;1.478300571E0;2.054610729E0
1.560473792E1;-2.095170133E-2;1.434277534E0;1.623959899E0
1.561469892E1;-4.846610725E-1;6.887954473E-1;8.298729062E-1
1.562466092E1;-5.097034946E-2;-5.591074824E-1;5.096696019E-1
1.563462192E1;5.870012045E-1;-8.292776942E-1;1.516035944E-1
1.564458392E1;1.070122004E0;-4.465060830E-1;-1.414276287E-2
1.565454492E1;1.303507090E0;-2.176793814E-1;1.140252799E-1
1.566450692E1;1.554847479E0;-1.270599961E-1;1.293925196E-1
1.567446892E1;1.858734131E0;-1.150035337E-1;1.748587489E-1
1.568442992E1;1.957022309E0;-1.560622901E-1;3.344734311E-1
1.569439192E1;1.770008802E0;9.408475459E-2;4.325856864E-1
1.570435292E1;1.540144682E0;3.557088971E-1;4.964019358E-1
1.571431492E1;1.389854908E0;6.818821430E-1;7.301440239E-1
1.572427592E1;1.345169187E0;9.562085271E-1;1.007033229E0
1.573423792E1;1.499138236E0;9.964815378E-1;1.054405093E0
1.574419992E1;1.902302980E0;7.080752850E-1;7.409017682E-1
1.575416092E1;2.301640511E0;3.723857403E-1;2.563936412E-1
1.576412292E1;2.364145279E0;-7.016292214E-2;-6.796820462E-2
1.577408392E1;2.032587051E0;-4.650651813E-1;-1.997451037E-1
1.578404592E1;1.504262447E0;-4.006739259E-1;-1.524260491E-1
1.579400692E1;1.110088825E0;3.252327740E-1;-1.628890634E-1
1.580396892E1;9.842123985E-1;1.032073736E0;-2.109929472E-1
1.581393092E1;1.019545913E0;1.103449106E0;-7.895238698E-2
1.582389192E1;1.109797359E0;8.221915960E-1;1.541512832E-2
1.583385392E1;1.259007812E0;4.805668592E-1;1.112494469E-1
1.584381492E1;1.397361636E0;3.305965364E-1;1.863950640E-1
1.585377692E1;1.562220216E0;3.459106684E-1;2.519226372E-1
1.586373792E1;1.774829149E0;4.710195959E-1;2.889134288E-1
1.587369992E1;2.014730930E0;7.044287324E-1;3.241581023E-1
1.588366192E1;2.145015240E0;1.045394897E0;3.359015882E-1
1.589362292E1;2.089981318E0;1.342168808E0;3.123333454E-1
1.590358492E1;1.893472910E0;1.465865731E0;3.179020286E-1
1.591354592E1;1.660797119E0;1.391855836E0;3.534373641E-1
1.592350792E1;1.437016129E0;1.242785454E0;3.990075290E-1
1.593346892E1;1.263812184E0;1.094271660E0;4.563121498E-1
1.594343092E1;1.179821610E0;1.046588302E0;5.548517704E-1
1.595339292E1;1.207541466E0;1.065302491E0;6.606356502E-1
1.596335392E1;1.329764009E0;9.637527466E-1;7.564098835E-1
1.597331592E1;1.478852749E0;6.675602198E-1;8.204445839E-1
1.598327692E1;1.589034677E0;3.905422390E-1;8.542587757E-1
1.599323892E1;1.594843149E0;2.651658356E-1;8.746053576E-1
1.600319992E1;1.428853393E0;3.681215048E-1;8.838385344E-1
1.601316192E1;1.104239941E0;6.934968829E-1;8.499680161E-1
1.602312392E1;7.385753989E-1;1.026726842E0;7.649726868E-1
1.603308492E1;4.682438076E-1;1.167655110E0;6.777167916E-1
1.604304692E1;3.304643631E-1;1.087942481E0;5.890492201E-1
1.605300792E1;2.801159918E-1;9.024165869E-1;5.017103553E-1
1.606296992E1;2.483133078E-1;6.784071922E-1;4.150398970E-1
1.607293192E1;1.740358323E-1;4.395191669E-1;3.359758556E-1
1.608289292E1;6.595570594E-2;1.785991639E-1;2.715324163E-1
1.609285492E1;-7.385567762E-3;-2.075669914E-2;2.284349203E-1
1.610281592E1;-1.723500155E-2;-8.700789511E-2;1.785392761E-1
1.611277792E1;-1.281552017E-2;1.400028914E-2;7.490443438E-2
1.612273892E1;-1.066511944E-1;2.545574903E-1;-7.074384391E-2
1.613270092E1;-3.500276506E-1;4.522550702E-1;-2.072569132E-1
1.614266292E1;-6.207204461E-1;4.484960437E-1;-3.023738265E-1
1.615262392E1;-8.955893517E-1;1.998272389E-1;-3.166942894E-1
1.616258592E1;-1.415948033E0;-1.478186101E-1;-2.290781438E-1
1.617254692E1;-2.104684591E0;-2.443879098E-1;-1.617678106E-1
1.618250892E1;-2.646448374E0;-6.565625966E-2;-1.862569153E-1
1.619246992E1;-2.896059036E0;7.625085115E-2;-3.657563627E-1
1.620243192E1;-3.054908276E0;2.574834824E-1;-6.231476665E-1
1.621239392E1;-3.259546995E0;6.698381901E-1;-9.098694324E-1
1.622235492E1;-3.439758778E0;1.087914705E0;-1.287023306E0
1.623231692E1;-3.456265450E0;1.074219704E0;-1.625452518E0
1.624227792E1;-3.241051674E0;6.325932145E-1;-1.838647366E0
1.625223992E1;-2.773617268E0;2.940410674E-1;-1.983462811E0
1.626220092E1;-2.411058664E0;2.696089447E-2;-1.976851463E0
1.627216292E1;-2.130807877E0;7.378417999E-2;-1.934061646E0
1.628212492E1;-1.840101004E0;5.762478113E-1;-1.841117144E0
1.629208592E1;-1.593612313E0;1.438357711E0;-1.664386511E0
1.630204792E1;-1.322137833E0;2.234899044E0;-1.443878412E0
1.631200892E1;-1.071247816E0;2.752981424E0;-1.338955998E0
1.632197092E1;-8.995685577E-1;2.891596317E0;-1.401194334E0
1.633193192E1;-8.017076254E-1;2.466095209E0;-1.393826008E0
1.634189392E1;-8.838762641E-1;1.177320123E0;-1.238971949E0
1.635185592E1;-1.164169550E0;-1.132998109E0;-1.326316118E0
1.636181692E1;-1.620088100E0;-1.786525607E0;-1.662339091E0
1.637177892E1;-1.958246708E0;-8.078498244E-1;-1.685951710E0
1.638173992E1;-1.981135249E0;-8.860725164E-2;-1.447147012E0
1.639170192E1;-1.896160364E0;-8.560633659E-2;-1.348405361E0
1.640166292E1;-1.848927379E0;-3.851450980E-1;-1.340564728E0
1.641162492E1;-1.859101295E0;-7.895581126E-1;-1.321124554E0
1.642158692E1;-1.926673412E0;-1.261552572E0;-1.318326116E0
1.643154792E1;-1.961201668E0;-1.706164360E0;-1.262073040E0
1.644150992E1;-1.912755013E0;-2.313521624E0;-1.183642149E0
1.645147092E1;-1.783627868E0;-2.844992399E0;-1.109534025E0
1.646143292E1;-1.591282606E0;-2.981711864E0;-1.043728352E0
1.647139392E1;-1.376087785E0;-2.880841494E0;-9.706472754E-1
1.648135592E1;-1.121102571E0;-2.693223238E0;-8.830417991E-1
1.649131792E1;-8.259460926E-1;-2.455756187E0;-7.779328823E-1
1.650127892E1;-4.897664785E-1;-2.179415226E0;-6.655040383E-1
1.651124092E1;-2.900647931E-2;-1.742259383E0;-5.594139695E-1
1.652120192E1;3.933751285E-1;-1.478875995E0;-4.396785200E-1
1.653116392E1;7.694184184E-1;-1.329551935E0;-2.824257910E-1
1.654112492E1;1.095697999E0;-1.294300199E0;-1.315753013E-1
1.655108692E1;1.395246267E0;-1.283543706E0;4.841376841E-2
1.656104892E1;1.665351272E0;-1.276527643E0;2.558934689E-1
1.657101071E1;1.931944013E0;-1.281250119E0;4.942682981E-1
1.658097271E1;2.186392307E0;-1.308343172E0;7.251957655E-1
1.659093371E1;2.382973671E0;-1.401512623E0;9.159623384E-1
1.660089571E1;2.366898775E0;-1.521995425E0;1.043578625E0
1.661085671E1;1.976075053E0;-1.396388531E0;9.814567566E-1
1.662081871E1;1.088699937E0;-1.072165728E0;7.814783454E-1
1.663078071E1;8.326787502E-2;-1.045185447E0;4.825499654E-1
1.664074171E1;-5.131435990E-1;-1.230572104E0;9.192762524E-2
1.665070371E1;-9.148421288E-1;-8.180047870E-1;-1.667650640E-1
1.666066471E1;-1.243598223E0;-3.860672414E-1;-2.075268775E-1
1.667062671E1;-1.365778923E0;-3.311303854E-1;-1.596779525E-1
1.668058771E1;-1.218777418E0;-4.456987679E-1;-8.412992954E-2
1.669054971E1;-8.938252330E-1;-6.394986510E-1;-3.227476403E-2
1.670051171E1;-5.265721679E-1;-6.447653174E-1;-9.836569428E-3
1.671047271E1;-2.292928547E-1;-3.769411147E-1;-3.814433888E-2
1.672043471E1;-4.480022937E-2;4.861043394E-2;-6.048106775E-2
1.673039571E1;1.222869307E-1;4.580603540E-1;1.694411039E-4
1.674035771E1;4.149467647E-1;9.686274529E-1;8.758503944E-2
1.675031971E1;8.474766016E-1;1.522711873E0;2.642175257E-1
1.676028071E1;1.358732343E0;1.882045031E0;7.666736841E-1
1.677024271E1;1.683787107E0;1.583844423E0;1.126208663E0
1.678020371E1;1.553104997E0;5.039182901E-1;6.980597377E-1
1.679016571E1;1.251502037E0;-5.388350487E-1;3.229413033E-1
1.680012671E1;9.443912506E-1;-7.751412988E-1;1.770442724E-1
1.681008871E1;7.020257115E-1;-1.379646361E-1;3.083345946E-3
1.682005071E1;4.273483455E-1;1.077378869E0;1.050877199E-2
1.683001171E1;2.493771017E-1;1.816162229E0;2.542031109E-1
1.683997371E1;2.932212353E-1;1.604772449E0;3.881563842E-1
1.684993471E1;5.716462731E-1;1.066782594E0;5.079101920E-1
1.685989671E1;8.888588548E-1;4.450559616E-1;6.096637249E-1
1.686985771E1;1.200563431E0;-1.086353213E-1;7.232424617E-1
1.687981971E1;1.543440819E0;-3.392605484E-1;8.004578948E-1
1.688978171E1;1.871157289E0;-4.552601576E-1;8.285391927E-1
1.689974271E1;2.214607716E0;-3.567450643E-1;9.226822257E-1
1.690970471E1;2.558684111E0;-9.121322632E-2;9.910925627E-1
1.691966571E1;2.811993361E0;2.010503262E-1;9.347917438E-1
1.692962771E1;2.914100885E0;1.630587429E-1;8.021982312E-1
1.693958871E1;2.893508911E0;2.452151328E-1;6.564165354E-1
1.694955071E1;2.619639397E0;5.497642159E-1;5.401120186E-1
1.695951271E1;2.109946489E0;6.525766253E-1;4.767159820E-1
1.696947371E1;1.541522145E0;4.796320796E-1;4.091801047E-1
1.697943571E1;1.109004855E0;1.371682286E-1;3.220273554E-1
1.698939671E1;8.785343766E-1;-1.891885847E-1;2.082827836E-1
1.699935871E1;8.510372639E-1;-3.675514162E-1;8.618031442E-2
1.700931971E1;9.507660866E-1;-2.590154409E-1;-2.360906079E-2
1.701928171E1;1.098184943E0;2.410761416E-1;-9.018089622E-2
1.702924371E1;1.242969155E0;8.527665734E-1;-1.259613782E-1
1.703920471E1;1.414313912E0;1.223380685E0;-1.485332698E-1
1.704916671E1;1.641191006E0;1.260650873E0;-1.368837804E-1
1.705912771E1;1.858818650E0;1.274009228E0;-1.505189091E-1
1.706908971E1;1.951409101E0;1.342536092E0;-1.742294431E-1
1.707905071E1;1.899036646E0;1.311535478E0;-1.139623746E-1
1.708901271E1;1.733377218E0;1.181873679E0;1.846351102E-2
1.709897471E1;1.456201315E0;1.050924778E0;1.895961165E-1
1.710893571E1;1.148451924E0;9.893106222E-1;3.781791925E-1
1.711889771E1;9.619563818E-1;1.006805658E0;5.497107506E-1
1.712885871E1;9.763011932E-1;1.137509584E0;6.806474328E-1
1.713882071E1;1.141468883E0;1.234716535E0;7.967889309E-1
1.714878171E1;1.367063403E0;1.096660614E0;8.865100741E-1
1.715874371E1;1.566927195E0;7.202748060E-1;9.327148199E-1
1.716870571E1;1.614403605E0;3.279841244E-1;9.477217793E-1
1.717866671E1;1.436936140E0;2.056872398E-1;9.228044152E-1
1.718862871E1;1.097000599E0;5.128100514E-1;9.242286682E-1
1.719858971E1;7.214134932E-1;9.122740626E-1;9.090784788E-1
1.720855171E1;4.383238852E-1;1.000487804E0;8.813872933E-1
1.721851271E1;2.798333168E-1;6.421384215E-1;8.141816258E-1
1.722847471E1;2.315662652E-1;2.379654199E-1;6.931912303E-1
1.723843671E1;2.330794781E-1;1.417544633E-1;5.165479779E-1
1.724839771E1;1.728720814E-1;2.091143876E-1;3.561232388E-1
1.725835971E1;7.274121046E-2;2.583788633E-1;2.440259904E-1
1.726832071E1;1.580698229E-2;3.461174667E-1;1.499262452E-1
1.727828271E1;-2.901215479E-2;4.021397233E-1;2.942007780E-2
1.728824371E1;-1.553347409E-1;4.284227490E-1;-8.101670444E-2
1.729820571E1;-4.288546741E-1;4.040993154E-1;-1.479035914E-1
1.730816771E1;-8.060720563E-1;2.740252018E-1;-2.209969014E-1
1.731812871E1;-1.259424090E0;3.425814956E-2;-3.179974556E-1
1.732809071E1;-1.789657116E0;-2.678428590E-1;-4.292282164E-1
1.733805171E1;-2.266781092E0;-4.803324938E-1;-5.987773538E-1
1.734801371E1;-2.557097197E0;-6.224490404E-1;-9.057761431E-1
1.735797471E1;-2.660218954E0;-5.824326277E-1;-1.256696105E0
1.736793671E1;-2.847023249E0;9.776045382E-2;-1.445920825E0
1.737789871E1;-3.144382715E0;1.021258235E0;-1.549182534E0
1.738785971E1;-3.262795448E0;1.433942556E0;-1.690408111E0
1.739782171E1;-3.022804022E0;1.011803865E0;-1.876033068E0
1.740778271E1;-2.524670124E0;7.245580554E-1;-1.859540701E0
1.741774471E1;-2.203236341E0;9.043427110E-1;-1.702762246E0
1.742770571E1;-2.026581526E0;1.260317445E0;-1.648805737E0
1.743766771E1;-1.907646418E0;1.517395377E0;-1.655903339E0
1.744762971E1;-1.734937429E0;1.906410694E0;-1.515069604E0
1.745759071E1;-1.543713689E0;2.420788050E0;-1.338464022E0
1.746755271E1;-1.265164137E0;2.835005522E0;-1.194563150E0
1.747751371E1;-9.870460033E-1;2.930269480E0;-1.092570543E0
1.748747571E1;-8.302357793E-1;2.692394972E0;-1.011443615E0
1.749743671E1;-8.419840336E-1;1.638357878E0;-1.036101103E0
1.750739871E1;-9.185158014E-1;-3.769719005E-1;-1.416057706E0
1.751736071E1;-1.405316591E0;-1.180902123E0;-1.790548205E0
1.752732171E1;-1.912524223E0;-7.389562726E-1;-1.661011934E0
1.753728371E1;-2.169676542E0;-4.696581960E-1;-1.370929241E0
1.754724471E1;-2.251213551E0;-3.217970729E-1;-1.177260995E0
1.755720671E1;-2.241729259E0;-4.433722198E-1;-1.121498108E0
1.756716771E1;-2.174067497E0;-6.996850371E-1;-1.102409840E0
1.757712879E1;-2.093191385E0;-9.832062125E-1;-1.105505466E0
1.758709079E1;-2.023682833E0;-1.288388252E0;-1.182163835E0
1.759705179E1;-1.998578429E0;-1.817077637E0;-1.339992046E0
1.760701379E1;-1.897278190E0;-2.293270588E0;-1.386688232E0
1.761697479E1;-1.701254129E0;-2.562024593E0;-1.382775307E0
1.762693679E1;-1.407440305E0;-2.573869944E0;-1.383755207E0
1.763689779E1;-1.061744213E0;-2.475890398E0;-1.329449296E0
1.764685979E1;-6.908725500E-1;-2.294403553E0;-1.199588180E0
1.765682179E1;-3.264762163E-1;-2.124008179E0;-1.034910560E0
1.766678279E1;6.928417087E-2;-1.929501653E0;-8.614837527E-1
1.767674479E1;4.303537011E-1;-1.778772831E0;-6.514335871E-1
1.768670579E1;6.846815348E-1;-1.716742039E0;-4.255379438E-1
1.769666779E1;8.408234715E-1;-1.738450289E0;-1.814094186E-1
1.770662879E1;9.575759172E-1;-1.698861003E0;6.448534876E-2
1.771659079E1;1.078153014E0;-1.580539703E0;2.657489479E-1
1.772655279E1;1.242905617E0;-1.439890742E0;4.492719173E-1
1.773651379E1;1.457402945E0;-1.354386568E0;6.461666226E-1
1.774647579E1;1.718631744E0;-1.317148685E0;8.341034055E-1
1.775643679E1;1.928589702E0;-1.276117682E0;9.551627040E-1
1.776639879E1;1.953349829E0;-1.112781405E0;9.724502563E-1
1.777636079E1;1.639312744E0;-7.387678623E-1;8.775953650E-1
1.778632179E1;9.830084443E-1;-4.138135612E-1;7.765709162E-1
1.779628379E1;3.497103453E-1;-5.275430083E-1;6.412735581E-1
1.780624479E1;-8.416492492E-2;-9.382938743E-1;4.597966969E-1
1.781620679E1;-4.968382418E-1;-1.317291260E0;2.114148587E-1
1.782616779E1;-7.883804440E-1;-1.347057223E0;-7.970726117E-3
1.783612979E1;-1.038124204E0;-1.200695157E0;-1.010103896E-1
1.784609179E1;-1.230637193E0;-9.297272563E-1;-2.225103527E-1
1.785605279E1;-1.132636547E0;-5.936920047E-1;-3.682039082E-1
1.786601479E1;-6.156647801E-1;-1.226934046E-1;-3.850192130E-1
1.787597579E1;-2.199185267E-2;2.743029594E-1;-5.688447133E-2
1.788593779E1;3.354803324E-1;6.448165178E-1;4.152132869E-1
1.789589879E1;3.021793664E-1;1.196338296E0;7.133030295E-1
1.790586079E1;-1.463899463E-1;1.868411064E0;6.267854571E-1
1.791582279E1;-6.738082170E-1;2.361574650E0;1.782889068E-1
1.792578379E1;-6.872193813E-1;1.777085662E0;-2.648643851E-1
1.793574579E1;-6.006941572E-2;8.109739423E-2;-6.408520937E-1
1.794570679E1;6.904844046E-1;-6.867197156E-1;-8.414236903E-1
1.795566879E1;1.055820346E0;-5.613809228E-1;-7.248403430E-1
1.796562979E1;9.456035495E-1;-5.665290952E-1;-4.005724788E-1
1.797559179E1;8.584438562E-1;-5.000219345E-1;-2.607666329E-2
1.798555379E1;9.541034698E-1;1.134120300E-1;6.022803187E-1
1.799551479E1;1.230064392E0;1.023622394E0;1.163346648E0
1.800547679E1;1.611510158E0;1.726674914E0;1.348538041E0
1.801543779E1;1.945965886E0;2.259388447E0;1.502658963E0
1.802539979E1;2.262761831E0;2.384811401E0;1.731437206E0
1.803536079E1;2.450548410E0;2.040869474E0;1.811860442E0
1.804532279E1;2.735474348E0;8.861355782E-1;1.476397514E0
1.805528479E1;2.961116552E0;-1.800010204E-1;1.148629069E0
1.806524579E1;3.023822546E0;-5.305504799E-2;9.686980247E-1
1.807520779E1;2.844851494E0;4.799081981E-1;8.436948657E-1
1.808516879E1;2.553702116E0;9.549342990E-1;6.640207767E-1
1.809513079E1;2.251412153E0;9.353520870E-1;6.136718392E-1
1.810509179E1;1.829037070E0;5.671125650E-1;5.607813597E-1
1.811505379E1;1.472452044E0;2.477872670E-1;5.162532926E-1
1.812501579E1;1.334104896E0;1.048436463E-1;5.103802681E-1
1.813497679E1;1.270311475E0;-2.992215939E-2;4.978623688E-1
1.814493879E1;1.210770130E0;-1.699366719E-1;4.344353676E-1
1.815489979E1;1.131497979E0;-2.649635673E-1;3.523133397E-1
1.816486179E1;1.080720186E0;-2.391519696E-1;2.912728786E-1
1.817482279E1;1.110834479E0;-6.032122672E-2;2.167949229E-1
1.818478479E1;1.253747940E0;3.038809896E-1;1.031319052E-1
1.819474679E1;1.469684482E0;6.940614581E-1;-5.141039379E-3
1.820470779E1;1.686004996E0;1.044664025E0;-8.294850588E-2
1.821466979E1;1.839818835E0;1.304254293E0;-9.257050604E-2
1.822463079E1;1.889583111E0;1.379594326E0;-1.068651155E-1
1.823459279E1;1.888927102E0;1.370047688E0;-7.198888808E-2
1.824455379E1;1.844541788E0;1.243046165E0;9.323359467E-3
1.825451579E1;1.767727256E0;9.925684929E-1;1.566781998E-1
1.826447779E1;1.648195624E0;7.716735601E-1;3.256252706E-1
1.827443879E1;1.472934604E0;6.660512686E-1;4.912203848E-1
1.828440079E1;1.316706300E0;5.681747794E-1;6.575603485E-1
1.829436179E1;1.245712280E0;4.753955603E-1;8.141270280E-1
1.830432379E1;1.264523625E0;4.237637222E-1;9.480309486E-1
1.831428479E1;1.300560951E0;3.760630488E-1;1.037610412E0
1.832424679E1;1.282325149E0;3.283837736E-1;1.104161978E0
